"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
35452,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1356ec","BD Phoenix","CLSI","BV BRC","SRR5386819","Klebsiella pneumoniae",">16",32,"R"
35474,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1769ec","BD Phoenix","CLSI","BV BRC","SRR5385969","Klebsiella pneumoniae",">16",32,"R"
35501,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_158","","CLSI","BV BRC","SRR4065689","Klebsiella pneumoniae",">64",128,"R"
35510,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1921ec","BD Phoenix","CLSI","BV BRC","SRR5387355","Klebsiella pneumoniae",">16",32,"R"
35511,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1317ec","BD Phoenix","CLSI","BV BRC","SRR5386924","Klebsiella pneumoniae",">16",32,"R"
35530,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1770ec","BD Phoenix","CLSI","BV BRC","SRR5385968","Klebsiella pneumoniae",">16",32,"R"
35562,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN7076","VITEK 2",NA,"BV BRC","GCA_019930325.1","Klebsiella pneumoniae",">=64",64,"R"
35566,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1567ec","BD Phoenix","CLSI","BV BRC","SRR5386613","Klebsiella pneumoniae",">16",32,"R"
35593,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_27","","CLSI","BV BRC","SRR3987112","Klebsiella pneumoniae",">64",128,"R"
35617,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1512ec","BD Phoenix","CLSI","BV BRC","SRR5386661","Klebsiella pneumoniae",">16",32,"R"
35631,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN28887","VITEK 2",NA,"BV BRC","GCA_019928445.1","Klebsiella pneumoniae","<=1",1,"S"
35647,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0113","","CLSI","BV BRC","GCA_002192335.1","Klebsiella pneumoniae",">64",128,"R"
35738,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN386ec","BD Phoenix","CLSI","BV BRC","SRR5386225","Klebsiella pneumoniae",">16",32,"R"
35796,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1397ec","BD Phoenix","CLSI","BV BRC","SRR5386783","Klebsiella pneumoniae",">16",32,"R"
35799,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_46","","CLSI","BV BRC","SRR3996236","Klebsiella pneumoniae",">64",128,"R"
35800,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN921ec","BD Phoenix","CLSI","BV BRC","SRR5385892","Klebsiella pneumoniae","<=2",2,"S"
35821,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN699654","VITEK 2",NA,"BV BRC","GCA_019927485.1","Klebsiella pneumoniae","<=1",1,"S"
35837,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1623ec","BD Phoenix","CLSI","BV BRC","GCF_000747055.1","Klebsiella pneumoniae",">16",32,"R"
35841,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN886ec","BD Phoenix","CLSI","BV BRC","SRR5385924","Klebsiella pneumoniae",">16",32,"R"
35920,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN526ec","BD Phoenix","CLSI","BV BRC","SRR5385494","Klebsiella pneumoniae",">16",32,"R"
35922,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1612ec","BD Phoenix","CLSI","BV BRC","SRR5386119","Klebsiella pneumoniae",">16",32,"R"
35931,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN553ec","BD Phoenix","CLSI","BV BRC","SRR5385471","Klebsiella pneumoniae",">16",32,"R"
35945,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN347ec","BD Phoenix","CLSI","BV BRC","SRR5386262","Klebsiella pneumoniae",">16",32,"R"
36036,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2016ec","BD Phoenix","CLSI","BV BRC","SRR5387278","Klebsiella pneumoniae",">16",32,"R"
36040,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN301ec","BD Phoenix","CLSI","BV BRC","SRR5386304","Klebsiella pneumoniae",">16",32,"R"
36168,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1610ec","BD Phoenix","CLSI","BV BRC","SRR5386121","Klebsiella pneumoniae",">16",32,"R"
36178,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae strain PB242","VITEK 2","EUCAST","BV BRC","GCF_900093235.1","Klebsiella pneumoniae","==16",16,"R"
36190,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN1912","VITEK 2",NA,"BV BRC","GCA_019930505.1","Klebsiella pneumoniae","<=1",1,"S"
36204,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2094ec","BD Phoenix","CLSI","BV BRC","SRR5387207","Klebsiella pneumoniae",">16",32,"R"
36229,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1148ec","BD Phoenix","CLSI","BV BRC","SRR5385695","Klebsiella pneumoniae",">16",32,"R"
36241,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864876","VITEK 2","CLSI","BV BRC","GCA_900182505","Klebsiella pneumoniae","==16",16,"R"
36257,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-51LI","","EUCAST","BV BRC","SRR12518034","Klebsiella pneumoniae",">32",64,"R"
36282,"aztreonam","==","32","R","mg/L","Klebsiella pneumoniae strain PB466","VITEK 2","EUCAST","BV BRC","GCF_900092985.1","Klebsiella pneumoniae","==32",32,"R"
36426,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1090ec","BD Phoenix","CLSI","BV BRC","SRR5385748","Klebsiella pneumoniae",">16",32,"R"
36440,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN27778","VITEK 2",NA,"BV BRC","GCF_900086265.1","Klebsiella pneumoniae",">=64",64,"R"
36508,"aztreonam",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_182","","CLSI","BV BRC","SRR3982178","Klebsiella aerogenes",">32",64,"R"
36510,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN854ec","BD Phoenix","CLSI","BV BRC","SRR5386476","Klebsiella pneumoniae",">16",32,"R"
36561,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1337ec","BD Phoenix","CLSI","BV BRC","SRR5386838","Klebsiella pneumoniae","==16",16,"R"
36628,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae subsp. ozaenae strain FDA-CDC-AR_0051","","CLSI","BV BRC","SRR3242006","Klebsiella pneumoniae",">64",128,"R"
36648,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN697ec","BD Phoenix","CLSI","BV BRC","SRR5387008","Klebsiella pneumoniae",">16",32,"R"
36739,"aztreonam","==","32","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864929","VITEK 2","CLSI","BV BRC","GCA_900180565","Klebsiella quasipneumoniae","==32",32,"R"
36764,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN25947","VITEK 2",NA,"BV BRC","GCA_019928565.1","Klebsiella pneumoniae","<=1",1,"S"
36781,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN450ec","BD Phoenix","CLSI","BV BRC","SRR5386164","Klebsiella pneumoniae",">16",32,"R"
36787,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN944ec","BD Phoenix","CLSI","BV BRC","SRR5385869","Klebsiella pneumoniae",">16",32,"R"
36798,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-2SI","","EUCAST","BV BRC","SRR12518042","Klebsiella pneumoniae",">32",64,"R"
36800,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN449ec","BD Phoenix","CLSI","BV BRC","SRR5386165","Klebsiella pneumoniae",">16",32,"R"
36861,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN524ec","BD Phoenix","CLSI","BV BRC","GCF_000822225.1","Klebsiella pneumoniae",">16",32,"R"
36864,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1386ec","BD Phoenix","CLSI","BV BRC","SRR5386791","Klebsiella pneumoniae",">16",32,"R"
36866,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN331ec","BD Phoenix","CLSI","BV BRC","SRR5386275","Klebsiella pneumoniae",">16",32,"R"
36871,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN246ec","BD Phoenix","CLSI","BV BRC","SRR5386356","Klebsiella pneumoniae",">16",32,"R"
36883,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_67","","CLSI","BV BRC","SRR3996255","Klebsiella pneumoniae",">64",128,"R"
36906,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN430414","VITEK 2",NA,"BV BRC","GCA_019928185.1","Klebsiella pneumoniae",">=64",64,"R"
36910,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1427ec","BD Phoenix","CLSI","BV BRC","SRR5386756","Klebsiella pneumoniae",">16",32,"R"
36930,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN761403","VITEK 2",NA,"BV BRC","GCA_019927265.1","Klebsiella pneumoniae",">=64",64,"R"
36984,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 5_GR_13","","CLSI","BV BRC","GCF_001701985.1","Klebsiella pneumoniae",">64",128,"R"
37008,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 13_GR_14","","CLSI","BV BRC","GCF_001701365.1","Klebsiella pneumoniae",">64",128,"R"
37015,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1455ec","BD Phoenix","CLSI","BV BRC","SRR5386714","Klebsiella pneumoniae",">16",32,"R"
37056,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN426ec","BD Phoenix","CLSI","BV BRC","SRR5386187","Klebsiella pneumoniae",">16",32,"R"
37085,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN15937","VITEK 2",NA,"BV BRC","GCA_019930185.1","Klebsiella pneumoniae","<=1",1,"S"
37087,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN740795","VITEK 2",NA,"BV BRC","GCA_019927345.1","Klebsiella pneumoniae",">=64",64,"R"
37096,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN736213","VITEK 2",NA,"BV BRC","GCA_019927325.1","Klebsiella pneumoniae","<=1",1,"S"
37111,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2054ec","BD Phoenix","CLSI","BV BRC","SRR5387243","Klebsiella pneumoniae",">16",32,"R"
37114,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1968ec","BD Phoenix","CLSI","BV BRC","SRR5387318","Klebsiella pneumoniae",">16",32,"R"
37197,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1658ec","BD Phoenix","CLSI","BV BRC","SRR5386088","Klebsiella pneumoniae",">16",32,"R"
37213,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1261ec","BD Phoenix","CLSI","BV BRC","SRR5386966","Klebsiella pneumoniae",">16",32,"R"
37215,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 3","","CLSI","BV BRC","SRR3219817","Klebsiella pneumoniae",">64",128,"R"
37229,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_42","","CLSI","BV BRC","SRR3987128","Klebsiella pneumoniae",">64",128,"R"
37246,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN699654","VITEK 2",NA,"BV BRC","GCA_019927485.1","Klebsiella pneumoniae","<=1",1,"S"
37266,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1958ec","BD Phoenix","CLSI","BV BRC","SRR5387324","Klebsiella pneumoniae",">16",32,"R"
37275,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN383ec","BD Phoenix","CLSI","BV BRC","SRR5386228","Klebsiella pneumoniae",">16",32,"R"
37277,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN339ec","BD Phoenix","CLSI","BV BRC","GCF_000821945.1","Klebsiella pneumoniae",">16",32,"R"
37307,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864737","VITEK 2","CLSI","BV BRC","GCA_900180545","Klebsiella pneumoniae","==16",16,"R"
37319,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1039ec","BD Phoenix","CLSI","BV BRC","SRR5385790","Klebsiella pneumoniae",">16",32,"R"
37333,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN21352","VITEK 2",NA,"BV BRC","GCA_019928705.3","Klebsiella pneumoniae",">=64",64,"R"
37343,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN837ec","BD Phoenix","CLSI","BV BRC","SRR5386490","Klebsiella pneumoniae",">16",32,"R"
37351,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN232ec","BD Phoenix","CLSI","BV BRC","SRR5386367","Klebsiella pneumoniae",">16",32,"R"
37387,"aztreonam",">=","16","R","mg/L","Klebsiella aerogenes strain MUGSI_240","","CLSI","BV BRC","SRR4017855","Klebsiella aerogenes",">=16",16,"R"
37438,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN224ec","BD Phoenix","CLSI","BV BRC","SRR5386373","Klebsiella pneumoniae",">16",32,"R"
37439,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_52","","CLSI","BV BRC","SRR3996241","Klebsiella pneumoniae",">64",128,"R"
37451,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN564ec","BD Phoenix","CLSI","BV BRC","GCF_000822285.1","Klebsiella pneumoniae",">16",32,"R"
37495,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN715ec","BD Phoenix","CLSI","BV BRC","SRR5386599","Klebsiella pneumoniae",">16",32,"R"
37511,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN256ec","BD Phoenix","CLSI","BV BRC","SRR5386347","Klebsiella pneumoniae",">16",32,"R"
37558,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN16008","VITEK 2",NA,"BV BRC","GCA_019930175.1","Klebsiella pneumoniae","<=1",1,"S"
37571,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_32","","CLSI","BV BRC","SRR3987120","Klebsiella pneumoniae",">64",128,"R"
37609,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN25947","VITEK 2",NA,"BV BRC","GCA_019928565.1","Klebsiella pneumoniae","<=1",1,"S"
37623,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1562ec","BD Phoenix","CLSI","BV BRC","SRR5386617","Klebsiella pneumoniae",">16",32,"R"
37677,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae strain PB295","VITEK 2","EUCAST","BV BRC","GCF_900093165.1","Klebsiella pneumoniae","==16",16,"R"
37690,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain KpVA-13","E-test","EUCAST","BV BRC","GCF_001182625.1","Klebsiella pneumoniae",">16",32,"R"
37699,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN25616","VITEK 2",NA,"BV BRC","GCA_019928585.1","Klebsiella pneumoniae","<=1",1,"S"
37710,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1331ec","BD Phoenix","CLSI","BV BRC","SRR5386844","Klebsiella pneumoniae",">16",32,"R"
37712,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN25112","VITEK 2",NA,"BV BRC","GCA_019928595.1","Klebsiella pneumoniae","<=1",1,"S"
37726,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1522ec","BD Phoenix","CLSI","BV BRC","SRR5386652","Klebsiella pneumoniae",">16",32,"R"
37728,"aztreonam",">=","64","R","mg/L","Klebsiella aerogenes strain URMC206","VITEK 2","CLSI","BV BRC","GCA_003951125.1","Klebsiella aerogenes",">=64",64,"R"
37771,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN1660ec","BD Phoenix","CLSI","BV BRC","SRR5386086","Klebsiella pneumoniae","<=2",2,"S"
37797,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN417ec","BD Phoenix","CLSI","BV BRC","SRR5386196","Klebsiella pneumoniae","<=2",2,"S"
37855,"aztreonam","==","4","S","mg/L","Klebsiella pneumoniae KPN867ec","BD Phoenix","CLSI","BV BRC","SRR5386465","Klebsiella pneumoniae","==4",4,"S"
37859,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN755ec","BD Phoenix","CLSI","BV BRC","SRR5386560","Klebsiella pneumoniae",">16",32,"R"
37902,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_166","","CLSI","BV BRC","SRR4035126","Klebsiella pneumoniae",">64",128,"R"
37956,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN840ec","BD Phoenix","CLSI","BV BRC","SRR5386487","Klebsiella pneumoniae",">16",32,"R"
37970,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1707ec","BD Phoenix","CLSI","BV BRC","GCF_000775955.1","Klebsiella pneumoniae",">16",32,"R"
38020,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 20","","CLSI","BV BRC","SRR3222121","Klebsiella pneumoniae",">64",128,"R"
38104,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1867ec","BD Phoenix","CLSI","BV BRC","GCF_000812525.1","Klebsiella pneumoniae",">16",32,"R"
38107,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1654ec","BD Phoenix","CLSI","BV BRC","SRR5386092","Klebsiella pneumoniae",">16",32,"R"
38116,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1705ec","BD Phoenix","CLSI","BV BRC","GCA_002269255.1","Klebsiella pneumoniae","==16",16,"R"
38159,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1347ec","BD Phoenix","CLSI","BV BRC","SRR5386828","Klebsiella pneumoniae",">16",32,"R"
38183,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1478ec","BD Phoenix","CLSI","BV BRC","SRR5386692","Klebsiella pneumoniae",">16",32,"R"
38191,"aztreonam",">=","64","R","mg/L","Klebsiella aerogenes strain URMC200","VITEK 2","CLSI","BV BRC","GCA_003951245.1","Klebsiella aerogenes",">=64",64,"R"
38223,"aztreonam",">=","64","R","mg/L","Klebsiella aerogenes strain URMC217","VITEK 2","CLSI","BV BRC","GCA_003952915.1","Klebsiella aerogenes",">=64",64,"R"
38300,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN5881","VITEK 2",NA,"BV BRC","GCA_019930385.1","Klebsiella pneumoniae",">=64",64,"R"
38332,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN22265","VITEK 2",NA,"BV BRC","GCF_900085415.1","Klebsiella pneumoniae",">=64",64,"R"
38339,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1860ec","BD Phoenix","CLSI","BV BRC","SRR5387406","Klebsiella pneumoniae",">16",32,"R"
38343,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1169ec","BD Phoenix","CLSI","BV BRC","SRR5385675","Klebsiella pneumoniae","==16",16,"R"
38350,"aztreonam",">=","16","R","mg/L","Klebsiella aerogenes strain MUGSI_286","","CLSI","BV BRC","SRR3987133","Klebsiella aerogenes",">=16",16,"R"
38370,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN18411","VITEK 2",NA,"BV BRC","GCA_019930125.1","Klebsiella pneumoniae","<=1",1,"S"
38376,"aztreonam","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN702261","VITEK 2",NA,"BV BRC","GCF_900085355.1","Klebsiella pneumoniae","==32",32,"R"
38419,"aztreonam",">=","16","R","mg/L","Klebsiella aerogenes strain MUGSI_288","","CLSI","BV BRC","SRR3996256","Klebsiella aerogenes",">=16",16,"R"
38422,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-50LI","","EUCAST","BV BRC","SRR12518035","Klebsiella pneumoniae",">32",64,"R"
38436,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_83","","CLSI","BV BRC","SRR4017825","Klebsiella pneumoniae",">64",128,"R"
38446,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_194","","CLSI","BV BRC","SRR4065652","Klebsiella pneumoniae",">64",128,"R"
38481,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1561ec","BD Phoenix","CLSI","BV BRC","GCF_000735285.1","Klebsiella pneumoniae",">16",32,"R"
38482,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1748ec","BD Phoenix","CLSI","BV BRC","SRR5385988","Klebsiella pneumoniae",">16",32,"R"
38495,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1902ec","BD Phoenix","CLSI","BV BRC","SRR5387367","Klebsiella pneumoniae",">16",32,"R"
38504,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN366562","VITEK 2",NA,"BV BRC","GCA_019928405.1","Klebsiella pneumoniae",">=64",64,"R"
38526,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN725ec","BD Phoenix","CLSI","BV BRC","SRR5386588","Klebsiella pneumoniae",">16",32,"R"
38540,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1936ec","BD Phoenix","CLSI","BV BRC","SRR5387343","Klebsiella pneumoniae",">16",32,"R"
38543,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN948ec","BD Phoenix","CLSI","BV BRC","SRR5385865","Klebsiella pneumoniae",">16",32,"R"
38545,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1220ec","BD Phoenix","CLSI","BV BRC","SRR5385626","Klebsiella pneumoniae",">16",32,"R"
38563,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864870","VITEK 2","CLSI","BV BRC","GCA_900181445","Klebsiella pneumoniae",">=64",64,"R"
38641,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN4111","VITEK 2",NA,"BV BRC","GCA_019930485.1","Klebsiella pneumoniae","<=1",1,"S"
38673,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2103ec","BD Phoenix","CLSI","BV BRC","SRR5387199","Klebsiella pneumoniae",">16",32,"R"
38676,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN679ec","BD Phoenix","CLSI","BV BRC","GCF_000822425.1","Klebsiella pneumoniae",">16",32,"R"
38731,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_65","","CLSI","BV BRC","SRR3996253","Klebsiella pneumoniae",">64",128,"R"
38757,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1239ec","BD Phoenix","CLSI","BV BRC","SRR5386984","Klebsiella pneumoniae",">16",32,"R"
38783,"aztreonam",">","8","R","mg/L","Klebsiella pneumoniae Kp_24.MM","Microscan","CLSI","BV BRC","GCA_024580195.1","Klebsiella pneumoniae",">8",16,"R"
38861,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1752ec","BD Phoenix","CLSI","BV BRC","SRR5385985","Klebsiella pneumoniae",">16",32,"R"
38922,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864735","VITEK 2","CLSI","BV BRC","GCA_900180485","Klebsiella pneumoniae",">=64",64,"R"
38932,"aztreonam",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864901","VITEK 2","CLSI","BV BRC","GCA_900181935","Klebsiella quasipneumoniae",">=64",64,"R"
38933,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1358ec","BD Phoenix","CLSI","BV BRC","SRR5386817","Klebsiella pneumoniae",">16",32,"R"
38995,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864796","VITEK 2","CLSI","BV BRC","GCA_900181815","Klebsiella pneumoniae","==16",16,"R"
38997,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_173","","CLSI","BV BRC","SRR4065663","Klebsiella pneumoniae",">64",128,"R"
39014,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1824ec","BD Phoenix","CLSI","BV BRC","GCF_000807395.2","Klebsiella pneumoniae",">16",32,"R"
39025,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN348ec","BD Phoenix","CLSI","BV BRC","SRR5386261","Klebsiella pneumoniae",">16",32,"R"
39027,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN15882","VITEK 2",NA,"BV BRC","GCA_019930165.1","Klebsiella pneumoniae",">=64",64,"R"
39045,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0041","","CLSI","BV BRC","GCF_001875125.1","Klebsiella pneumoniae",">64",128,"R"
39058,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN25616","VITEK 2",NA,"BV BRC","GCA_019928585.1","Klebsiella pneumoniae","<=1",1,"S"
39080,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1108ec","BD Phoenix","CLSI","BV BRC","SRR5385731","Klebsiella pneumoniae",">16",32,"R"
39086,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0044","","CLSI","BV BRC","GCF_001875135.1","Klebsiella pneumoniae",">64",128,"R"
39125,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864948","VITEK 2","CLSI","BV BRC","GCA_900181125","Klebsiella pneumoniae","==16",16,"R"
39154,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1435ec","BD Phoenix","CLSI","BV BRC","SRR5386748","Klebsiella pneumoniae",">16",32,"R"
39167,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864867","VITEK 2","CLSI","BV BRC","GCA_900181305","Klebsiella pneumoniae",">=64",64,"R"
39216,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1167ec","BD Phoenix","CLSI","BV BRC","SRR5385677","Klebsiella pneumoniae",">16",32,"R"
39220,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1254ec","BD Phoenix","CLSI","BV BRC","SRR5386972","Klebsiella pneumoniae",">16",32,"R"
39232,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1511ec","BD Phoenix","CLSI","BV BRC","SRR5386662","Klebsiella pneumoniae",">16",32,"R"
39260,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN252ec","BD Phoenix","CLSI","BV BRC","SRR5386350","Klebsiella pneumoniae",">16",32,"R"
39290,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN750877","VITEK 2",NA,"BV BRC","GCA_019927315.1","Klebsiella pneumoniae","<=1",1,"S"
